"helpfulVotes","id","lang","locationId","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","photos/0/height","photos/0/id","photos/0/image","photos/0/width","photos/1/height","photos/1/id","photos/1/image","photos/1/width","photos/2/height","photos/2/id","photos/2/image","photos/2/width","photos/3/height","photos/3/id","photos/3/image","photos/3/width","photos/4/height","photos/4/id","photos/4/image","photos/4/width","photos/5/height","photos/5/id","photos/5/image","photos/5/width","photos/6/height","photos/6/id","photos/6/image","photos/6/width","photos/7/height","photos/7/id","photos/7/image","photos/7/width","photos/8/height","photos/8/id","photos/8/image","photos/8/width","photos/9/height","photos/9/id","photos/9/image","photos/9/width","photos/10/height","photos/10/id","photos/10/image","photos/10/width","photos/11/height","photos/11/id","photos/11/image","photos/11/width","photos/12/height","photos/12/id","photos/12/image","photos/12/width","photos/13/height","photos/13/id","photos/13/image","photos/13/width","photos/14/height","photos/14/id","photos/14/image","photos/14/width","photos/15/height","photos/15/id","photos/15/image","photos/15/width","photos/16/height","photos/16/id","photos/16/image","photos/16/width","photos/17/height","photos/17/id","photos/17/image","photos/17/width","photos/18/height","photos/18/id","photos/18/image","photos/18/width","photos/19/height","photos/19/id","photos/19/image","photos/19/width","photos/20/height","photos/20/id","photos/20/image","photos/20/width","photos/21/height","photos/21/id","photos/21/image","photos/21/width","photos/22/height","photos/22/id","photos/22/image","photos/22/width","photos/23/height","photos/23/id","photos/23/image","photos/23/width","photos/24/height","photos/24/id","photos/24/image","photos/24/width","photos/25/height","photos/25/id","photos/25/image","photos/25/width","photos/26/height","photos/26/id","photos/26/image","photos/26/width","photos/27/height","photos/27/id","photos/27/image","photos/27/width","photos/28/height","photos/28/id","photos/28/image","photos/28/width","photos/29/height","photos/29/id","photos/29/image","photos/29/width","photos/30/height","photos/30/id","photos/30/image","photos/30/width","photos/31/height","photos/31/id","photos/31/image","photos/31/width","photos/32/height","photos/32/id","photos/32/image","photos/32/width","photos/33/height","photos/33/id","photos/33/image","photos/33/width","photos/34/height","photos/34/id","photos/34/image","photos/34/width","photos/35/height","photos/35/id","photos/35/image","photos/35/width","photos/36/height","photos/36/id","photos/36/image","photos/36/width","photos/37/height","photos/37/id","photos/37/image","photos/37/width","photos/38/height","photos/38/id","photos/38/image","photos/38/width","photos/39/height","photos/39/id","photos/39/image","photos/39/width","photos/40/height","photos/40/id","photos/40/image","photos/40/width","photos/41/height","photos/41/id","photos/41/image","photos/41/width","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","publishedDate","publishedPlatform","rating","roomTip","subratings/0/name","subratings/0/value","subratings/1/name","subratings/1/value","subratings/2/name","subratings/2/value","subratings/3/name","subratings/3/value","subratings/4/name","subratings/4/value","subratings/5/name","subratings/5/value","text","title","travelDate","tripType","url","user/avatar","user/avatar/height","user/avatar/id","user/avatar/image","user/avatar/width","user/contributions/helpfulVotes","user/contributions/totalContributions","user/link","user/name","user/userId","user/userLocation","user/userLocation/id","user/userLocation/name","user/userLocation/shortName","user/username"
"0","1014329199","en","306383",,"General Manager","1014367850","en","2025-06-23","Sibi Mathew","Dear Guest,

Greetings from Taj Bentota Resort & Spa

Thank you for being a valued patron and delighted to know that you had a happy and comfortable stay with us.

I will share your feedback with our team and I am sure that this feedback will serve as an encouragement to our team members as we strive to create fulfilling experiences. We will share your appreciation with Chef Dalip

Once again we thank you for sharing your valuable feedback and look forward to  welcome you back soon

Warm regards, 

Sibi Mathew
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"National Holiday Resort, Bentota 80500 Sri Lanka","Bentota","Sri Lanka","80500",,"National Holiday Resort",,"306383","6.416564","Bentota, Galle District, Southern Province","79.997154","Taj Bentota Resort & Spa","4627","4.4","109","138","379","1015","2986","https://www.tripadvisor.com/Hotel_Review-g297895-d306383-Reviews-Taj_Bentota_Resort_Spa-Bentota_Galle_District_Southern_Province.html","https://www.tajhotels.com/en-in/taj/taj-bentota-sri-lanka/?utm_source=Google&utm_campaign=Bentota-Sri-Lanka&utm_medium=Local","2025-06-22","OTHER","5",,,,,,,,,,,,,,"The indian chef dalip singh was very humble and good . He fullfilled our demands for food so it was very great experience .","Decent stay with awesome Indian food","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g297895-d306383-r1014329199-Taj_Bentota_Resort_Spa-Bentota_Galle_District_Southern_Province.html",,"1200","452388900","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/24/default-avatar-2020-60.jpg","1200","0","1","www.tripadvisor.com/Profile/sohamg861","Soham G","FC3D166BA32A9AEEE5C80F85A075F8C1",,,,,"sohamg861"
"0","1014303780","en","306383",,"General Manager","1014369037","en","2025-06-23","Sibi Mathew","Dear Guest, 

Greetings from Taj Bentota Resort & Spa! 

We appreciate you taking the time to share your feedback regarding your recent stay with us and happy to note that you had a comfortable stay with us.

I am delighted to read your comments about the room experience, location, dining experience and overall services and all together you cherished the Tajness experiences with the perfect hospitality, right from check-in till check-out. 

Our team is continuously working to ensure flawless service and offer a great experience for all our guests. Once again thank you for your valuable feedback which encourages and motivates us in creating a beyond expectation experience each time. 

Thank you for your kind appreciation for Chef Manoj, Asiri and Dilshan. Your appreciation will further motivate them

We look forward to welcome you back soon 

Warm regards,
Sibi Mathew
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"National Holiday Resort, Bentota 80500 Sri Lanka","Bentota","Sri Lanka","80500",,"National Holiday Resort",,"306383","6.416564","Bentota, Galle District, Southern Province","79.997154","Taj Bentota Resort & Spa","4627","4.4","109","138","379","1015","2986","https://www.tripadvisor.com/Hotel_Review-g297895-d306383-Reviews-Taj_Bentota_Resort_Spa-Bentota_Galle_District_Southern_Province.html","https://www.tajhotels.com/en-in/taj/taj-bentota-sri-lanka/?utm_source=Google&utm_campaign=Bentota-Sri-Lanka&utm_medium=Local","2025-06-22","MOBILE","5",,,,,,,,,,,,,,"Our little family visit taj bentota for two days. Our room was fantastic. service by Asiri and dilshan was truly next level. There was a chef call manoj he always helping and make sure our kids food are ok. Beautiful people great welcome and 100% recommended this place for any one, loveliest resort  in srilanka. ","Lovliest in the world ","2025-05","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g297895-d306383-r1014303780-Taj_Bentota_Resort_Spa-Bentota_Galle_District_Southern_Province.html",,"1200","452386394","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/5a/default-avatar-2020-36.jpg","1200","0","1","www.tripadvisor.com/Profile/OnAir27538612878","madushs","D6786C2ADA5A2EFF48154DC39D1634CF",,"293962","Colombo, Sri Lanka","Colombo","OnAir27538612878"
"0","1014230064","en","306383",,"General Manager","1014306928","en","2025-06-22","Sibi Mathew","Dear Guest,

Greetings from Taj Bentota Resort & Spa

At the onset I would like to thank you for being a valued patron and delighted to know that you had a happy and comfortable stay with us.

We sincerely appreciate your valued feedback .I will share your feedback with our team and I am sure that this feedback will serve as an encouragement to all of our associates ,in particular Chef Dalip and Asiri

Once again we thank you for sharing your valuable feedback and look forward to  welcome you back as and when you plan your next visit to Sri Lanka

Warm regards, 

Sibi Mathew

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"National Holiday Resort, Bentota 80500 Sri Lanka","Bentota","Sri Lanka","80500",,"National Holiday Resort",,"306383","6.416564","Bentota, Galle District, Southern Province","79.997154","Taj Bentota Resort & Spa","4627","4.4","109","138","379","1015","2986","https://www.tripadvisor.com/Hotel_Review-g297895-d306383-Reviews-Taj_Bentota_Resort_Spa-Bentota_Galle_District_Southern_Province.html","https://www.tajhotels.com/en-in/taj/taj-bentota-sri-lanka/?utm_source=Google&utm_campaign=Bentota-Sri-Lanka&utm_medium=Local","2025-06-22","MOBILE","5","Great veg food",,,,,,,,,,,,,"Came here for dinner. It was simply amazing. We had been craving Indian food since so long and the dinner satiated all our desires. Even our toddler loved the paratha which they specially made for her. Extremely grateful to the Taj family for this wonderful experience. Special thanks to Chef Dalip and Asiri for giving us a memorable and lovely evening dinner :)","A dinner to remember","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g297895-d306383-r1014230064-Taj_Bentota_Resort_Spa-Bentota_Galle_District_Southern_Province.html",,"1200","452389949","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ec/3d/default-avatar-2020-1.jpg","1200","0","4","www.tripadvisor.com/Profile/rohanchawla13","Rohan C","8888D5CA6DBA2FBD9DC5AE410D7E9E5C",,,,,"rohanchawla13"
"0","1015698670","en","304700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25 Galle Face Center Road, Colombo 00300 Sri Lanka","Colombo","Sri Lanka","00300",,"25 Galle Face Center Road","","304700","6.922645","Colombo, Western Province","79.846794","Taj Samudra, Colombo","6015","4.5","131","178","402","957","4348","https://www.tripadvisor.com/Hotel_Review-g293962-d304700-Reviews-Taj_Samudra_Colombo-Colombo_Western_Province.html","https://www.tajhotels.com/en-in/taj/taj-samudra-colombo/","2025-06-29","OTHER","5",,,,,,,,,,,,,,"Exceptional Service by Chaminda at Taj Colombo!

I had a wonderful experience during my visit to Taj Colombo, and I must especially commend Chaminda for his outstanding service. He was incredibly attentive, courteous, and went above and beyond to ensure everything was perfect throughout my stay. His warm hospitality and professional manner truly made a lasting impression.

Chaminda’s dedication to guest satisfaction reflects the high standards of Taj Colombo. It’s rare to meet someone so genuine and committed to making guests feel comfortable and cared for. Thank you, Chaminda, for making my visit memorable you are a true asset to the team!

Highly recommend Taj Colombo for anyone looking for luxury, comfort, and top-tier service.","Exceptional Service by Chaminda at Taj Colombo!","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g293962-d304700-r1015698670-Taj_Samudra_Colombo-Colombo_Western_Province.html",,"1200","452391441","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/11/default-avatar-2020-23.jpg","1200","0","1","www.tripadvisor.com/Profile/vidharshinip2025","Vidharshini P","F1F590F49063F1382523FCF613032A47",,,,,"vidharshinip2025"
"0","1015502777","en","304700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25 Galle Face Center Road, Colombo 00300 Sri Lanka","Colombo","Sri Lanka","00300",,"25 Galle Face Center Road","","304700","6.922645","Colombo, Western Province","79.846794","Taj Samudra, Colombo","6015","4.5","131","178","402","957","4348","https://www.tripadvisor.com/Hotel_Review-g293962-d304700-Reviews-Taj_Samudra_Colombo-Colombo_Western_Province.html","https://www.tajhotels.com/en-in/taj/taj-samudra-colombo/","2025-06-28","OTHER","5",,"Value","5","Location","5","Service","5",,,,,,,"Delicious Buffet with Great Variety!
I visited this buffet today and was really impressed by the wide variety of dishes available. Everything was fresh, flavorful, and well-presented. The staff was friendly and attentive, and the atmosphere was clean and comfortable. A great place to enjoy a satisfying meal—definitely worth a visit!

And also i want to thank
Dilshan , Oshan, Chamind, Saumya
Friendly service","Buffet was superb","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g293962-d304700-r1015502777-Taj_Samudra_Colombo-Colombo_Western_Province.html",,"1200","452389422","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/2e/default-avatar-2020-67.jpg","1200","0","2","www.tripadvisor.com/Profile/thanurig2022","Thanuri G","73B58275E24687E603C35EDCC2012B65",,,,,"thanurig2022"
"0","1015470187","en","304700",,"Owner","1015514320","en","2025-06-28","Samrat Datta","Dear Guest,
Greetings from Taj Samudra!
Thank you for sharing your thoughtful review on Trip Advisor. We are delighted to hear that you had a wonderful experience at Taj Samudra. It was truly a pleasure to have you with us.
We look forward to welcoming you back and continuing to offer you the finest in hospitality.
Warm regards,
Samrat Datta
Area Director – Taj Maldives & Sri Lanka and General Manager of Taj Samudra, Colombo.","5712","810449524","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/4e/7a/74/caption.jpg","4284",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25 Galle Face Center Road, Colombo 00300 Sri Lanka","Colombo","Sri Lanka","00300",,"25 Galle Face Center Road","","304700","6.922645","Colombo, Western Province","79.846794","Taj Samudra, Colombo","6015","4.5","131","178","402","957","4348","https://www.tripadvisor.com/Hotel_Review-g293962-d304700-Reviews-Taj_Samudra_Colombo-Colombo_Western_Province.html","https://www.tajhotels.com/en-in/taj/taj-samudra-colombo/","2025-06-27","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","I came for a wedding in Sri Lanka for 7 days and we stayed in Taj Samudra Colombo for two nights! We had breakfast buffet at ‘Parts of Call Restaurant’ and had exceptional service from Dilhara, Chalani, Thushara, Uddika, Chaminda, Malaka and Idunil and other staff. The food was spectacular - I’m vegan and there was food catered to my needs. Everyone was attentive and compassionate and I’ll definitely be back here when I come back to Sri Lanka with my girl friends!!!!","Yummist Vegan Buffett!!!","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g293962-d304700-r1015470187-Taj_Samudra_Colombo-Colombo_Western_Province.html",,"1200","452387690","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/6a/default-avatar-2020-47.jpg","1200","0","2","www.tripadvisor.com/Profile/nuwanir2025","Nuwani R","5059212AB38D6C182DF3BD4E90A36D28",,,,,"nuwanir2025"
"0","1015416690","en","304700",,"Owner","1015514301","en","2025-06-28","Samrat Datta","Dear Guest,
Greetings from Taj Samudra!
Thank you for sharing your thoughtful review on Trip Advisor. We are delighted to hear that you had a wonderful experience at Taj Samudra. It was truly a pleasure to have you with us.
We look forward to welcoming you back and continuing to offer you the finest in hospitality.
Warm regards,
Samrat Datta
Area Director – Taj Maldives & Sri Lanka and General Manager of Taj Samudra, Colombo.","3024","810374527","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/4d/55/7f/caption.jpg","4032","4160","810374528","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/4d/55/80/caption.jpg","3120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25 Galle Face Center Road, Colombo 00300 Sri Lanka","Colombo","Sri Lanka","00300",,"25 Galle Face Center Road","","304700","6.922645","Colombo, Western Province","79.846794","Taj Samudra, Colombo","6015","4.5","131","178","402","957","4348","https://www.tripadvisor.com/Hotel_Review-g293962-d304700-Reviews-Taj_Samudra_Colombo-Colombo_Western_Province.html","https://www.tajhotels.com/en-in/taj/taj-samudra-colombo/","2025-06-27","OTHER","5",,"Value","4","Rooms","5","Location","4","Cleanliness","5","Service","5",,,"I just visited Taj Samudra hotel in the month of june for my mother's birthday  and I was mesmerized to see their luxurious accommodations ad delicious food . Their staff behaviour is also excellent, and I would love to visit again. Specially Thanks to Mr. Ruwan. He gave us an excellent service, and also Dihara, Chathura, Keshan, Oshan gave us best service. We are recommended Taj Samudra is Excellent Hotel in the Sri Lanka
Food:  5/5 |  Service: 5/5  |  ffriendly service : 5/5","Best dinner buffet in sri lanka. Good choice","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g293962-d304700-r1015416690-Taj_Samudra_Colombo-Colombo_Western_Province.html",,"1200","452360110","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/77/ae/default-avatar-2020-2.jpg","1200","0","1","www.tripadvisor.com/Profile/shashminit","shashmini t","136A632DF98CA779753D898C78679D4F",,,,,"shashminit"
"0","1015365868","en","304700",,"Owner","1015514252","en","2025-06-28","Samrat Datta","Dear Guest,
Thank you for sharing your wonderful feedback on TripAdvisor. We are delighted to hear that you enjoyed your time with us at Taj Samudra. We would be honored to welcome you back soon and ensure your next visit is just as remarkable.
Best regards,
Samrat Datta
Taj Area Director for Maldives and Sri Lanka",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25 Galle Face Center Road, Colombo 00300 Sri Lanka","Colombo","Sri Lanka","00300",,"25 Galle Face Center Road","","304700","6.922645","Colombo, Western Province","79.846794","Taj Samudra, Colombo","6015","4.5","131","178","402","957","4348","https://www.tripadvisor.com/Hotel_Review-g293962-d304700-Reviews-Taj_Samudra_Colombo-Colombo_Western_Province.html","https://www.tajhotels.com/en-in/taj/taj-samudra-colombo/","2025-06-27","OTHER","5",,"Location","5","Service","5",,,,,,,,,"Superd Service and highly recommended Friendly Staff Specially I want to Mention Mr. Ruwan, Dilhara, Chathura, Oshan, Keshan  they provided excellent service","highly recommended and Very Friendly Staff","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g293962-d304700-r1015365868-Taj_Samudra_Colombo-Colombo_Western_Province.html",,"1200","452388955","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/5b/default-avatar-2020-61.jpg","1200","0","1","www.tripadvisor.com/Profile/vihangaa2025","Vihanga A","11F973A4EADAEB7F83BD41C513FAEF89",,,,,"vihangaa2025"
"0","1015349302","en","304700",,"Owner","1015514218","en","2025-06-28","Samrat Datta","Dear Guest,
Thank you for sharing your wonderful feedback on TripAdvisor. We are delighted to hear that you enjoyed your time with us at Taj Samudra. We would be honored to welcome you back soon and ensure your next visit is just as remarkable.
Best regards,
Samrat Datta
Taj Area Director for Maldives and Sri Lanka","1311","810304937","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/4c/45/a9/caption.jpg","983","1746","810304938","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/4c/45/aa/caption.jpg","983","1311","810304939","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/4c/45/ab/caption.jpg","983","1311","810304940","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/4c/45/ac/caption.jpg","983","1311","810304941","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/4c/45/ad/caption.jpg","983","1311","810304942","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/4c/45/ae/caption.jpg","983","1311","810304943","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/4c/45/af/caption.jpg","1748",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25 Galle Face Center Road, Colombo 00300 Sri Lanka","Colombo","Sri Lanka","00300",,"25 Galle Face Center Road","","304700","6.922645","Colombo, Western Province","79.846794","Taj Samudra, Colombo","6015","4.5","131","178","402","957","4348","https://www.tripadvisor.com/Hotel_Review-g293962-d304700-Reviews-Taj_Samudra_Colombo-Colombo_Western_Province.html","https://www.tajhotels.com/en-in/taj/taj-samudra-colombo/","2025-06-27","MOBILE","4",,,,,,,,,,,,,,"We stayed at Taj Samudra, Colombo, and while the property has its strengths, it didn’t quite match the experience we had at Taj Bentota.

The location is convenient, right in the heart of Colombo and just across from the beach—though it’s important to note that you have to cross a busy road to reach the shore, so it’s not as private or serene as some other Taj properties.

The pool was decent, but felt a bit underwhelming after the stunning one at Taj Bentota. On the plus side, the food was  good, and a special mention goes to the passion fruit jam at breakfast—absolutely delightful!

Our room was neat and comfortable, though we missed having a balcony, especially in a coastal city. Also, the lawns and outdoor areas felt a bit neglected, not quite up to the usually impeccable Taj standards.

In summary, Taj Samudra offers good service and a prime city location, but could benefit from some updates and better outdoor maintenance to truly live up to the Taj brand.","Exploring new horizons 🇱🇰🎊✨️","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g293962-d304700-r1015349302-Taj_Samudra_Colombo-Colombo_Western_Province.html",,"1440","682068266","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/a7/89/2a/caption.jpg","1440","2","264","www.tripadvisor.com/Profile/246pragyat","Pragya T","5F1C1D24DF3A4F120110D06C00D9D6A0",,"297687","Dehradun, India","Dehradun","246pragyat"
"0","1015218665","en","304700",,"Owner","1015514201","en","2025-06-28","Samrat Datta","Dear Guest,
Thank you for sharing your wonderful feedback on TripAdvisor. We are delighted to hear that you enjoyed your time with us at Taj Samudra. We would be honored to welcome you back soon and ensure your next visit is just as remarkable.
Best regards,
Samrat Datta
Taj Area Director for Maldives and Sri Lanka",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25 Galle Face Center Road, Colombo 00300 Sri Lanka","Colombo","Sri Lanka","00300",,"25 Galle Face Center Road","","304700","6.922645","Colombo, Western Province","79.846794","Taj Samudra, Colombo","6015","4.5","131","178","402","957","4348","https://www.tripadvisor.com/Hotel_Review-g293962-d304700-Reviews-Taj_Samudra_Colombo-Colombo_Western_Province.html","https://www.tajhotels.com/en-in/taj/taj-samudra-colombo/","2025-06-26","OTHER","5",,"Value","5","Location","5","Cleanliness","5","Service","5",,,,,"We recently held the Asia Miracle Awards ceremony at this hotel, and I must say it was a truly outstanding experience from start to finish.

The food served during the event was absolutely delicious – every dish was perfectly prepared, beautifully presented, and received high praise from all our guests. A special thanks to Chef Niranjan, whose culinary expertise truly made the evening memorable. His attention to detail and creativity were evident in every food.

Equally impressive was the exceptional service provided by Banquet Manager Chaminda and his team. From planning to execution, Chaminda ensured every element of the event ran smoothly. His professionalism, responsiveness, and calm coordination played a big part in the event’s success.

The hotel staff as a whole were courteous, helpful, and went out of their way to ensure everything exceeded our expectations.

Thank you to the entire team for making the Asia Miracle Awards a night to remember. I highly recommend this venue for any special event or celebration – you will not be disappointed!","Exceptional Service and Delicious Food at the Asia Miracle Awards Ceremony!","2025-06","BUSINESS","https://www.tripadvisor.com/ShowUserReviews-g293962-d304700-r1015218665-Taj_Samudra_Colombo-Colombo_Western_Province.html",,"1200","452391659","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/eb/default-avatar-2020-27.jpg","1200","0","1","www.tripadvisor.com/Profile/703prasadj","Prasad J","E9B5862FD6FB000F751E0611040F8303",,,,,"703prasadj"
"0","1015197845","en","304700",,"Owner","1015514180","en","2025-06-28","Samrat Datta","Dear Guest,
Thank you for sharing your wonderful feedback on TripAdvisor. We are delighted to hear that you enjoyed your time with us at Taj Samudra. We would be honored to welcome you back soon and ensure your next visit is just as remarkable.
Best regards,
Samrat Datta
Taj Area Director for Maldives and Sri Lanka",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25 Galle Face Center Road, Colombo 00300 Sri Lanka","Colombo","Sri Lanka","00300",,"25 Galle Face Center Road","","304700","6.922645","Colombo, Western Province","79.846794","Taj Samudra, Colombo","6015","4.5","131","178","402","957","4348","https://www.tripadvisor.com/Hotel_Review-g293962-d304700-Reviews-Taj_Samudra_Colombo-Colombo_Western_Province.html","https://www.tajhotels.com/en-in/taj/taj-samudra-colombo/","2025-06-26","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Love the bed and the pillows are exceptional, the best nights sleep since being in Sri Lanka. No traffic noise noticed by myself or my husband.  We have had a great time since being here. Love the Club on level 6","Excellent","2025-06","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g293962-d304700-r1015197845-Taj_Samudra_Colombo-Colombo_Western_Province.html",,"1200","452389307","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/bb/default-avatar-2020-65.jpg","1200","0","1","www.tripadvisor.com/Profile/Sally1150","Sally S","A20BA94AC409F5E15017B69DF9BE380A",,"2687936","Bongaree, Australia","Bongaree","Sally1150"
