"helpfulVotes","id","lang","locationId","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","photos/0/height","photos/0/id","photos/0/image","photos/0/width","photos/1/height","photos/1/id","photos/1/image","photos/1/width","photos/2/height","photos/2/id","photos/2/image","photos/2/width","photos/3/height","photos/3/id","photos/3/image","photos/3/width","photos/4/height","photos/4/id","photos/4/image","photos/4/width","photos/5/height","photos/5/id","photos/5/image","photos/5/width","photos/6/height","photos/6/id","photos/6/image","photos/6/width","photos/7/height","photos/7/id","photos/7/image","photos/7/width","photos/8/height","photos/8/id","photos/8/image","photos/8/width","photos/9/height","photos/9/id","photos/9/image","photos/9/width","photos/10/height","photos/10/id","photos/10/image","photos/10/width","photos/11/height","photos/11/id","photos/11/image","photos/11/width","photos/12/height","photos/12/id","photos/12/image","photos/12/width","photos/13/height","photos/13/id","photos/13/image","photos/13/width","photos/14/height","photos/14/id","photos/14/image","photos/14/width","photos/15/height","photos/15/id","photos/15/image","photos/15/width","photos/16/height","photos/16/id","photos/16/image","photos/16/width","photos/17/height","photos/17/id","photos/17/image","photos/17/width","photos/18/height","photos/18/id","photos/18/image","photos/18/width","photos/19/height","photos/19/id","photos/19/image","photos/19/width","photos/20/height","photos/20/id","photos/20/image","photos/20/width","photos/21/height","photos/21/id","photos/21/image","photos/21/width","photos/22/height","photos/22/id","photos/22/image","photos/22/width","photos/23/height","photos/23/id","photos/23/image","photos/23/width","photos/24/height","photos/24/id","photos/24/image","photos/24/width","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","publishedDate","publishedPlatform","rating","roomTip","subratings/0/name","subratings/0/value","subratings/1/name","subratings/1/value","subratings/2/name","subratings/2/value","subratings/3/name","subratings/3/value","subratings/4/name","subratings/4/value","subratings/5/name","subratings/5/value","text","title","travelDate","tripType","url","user/avatar","user/avatar/height","user/avatar/id","user/avatar/image","user/avatar/width","user/contributions/helpfulVotes","user/contributions/totalContributions","user/link","user/name","user/userId","user/userLocation","user/userLocation/id","user/userLocation/name","user/userLocation/shortName","user/username"
"0","1011752961","en","315672",,"General Manager","1012792264","en","2025-06-13","Kavishka Fernando","
Dear valued guest,

Thank you for your wonderful review! We're so glad to hear that your stay at EKHO Surf Bentota was both relaxing and exciting. It's great to know that you enjoyed the beautiful pool, beach, and the exceptional service from our caring associates.

We hope to welcome you back soon!

Warm regards,

Dear valued guest,
","3024","807121666","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/1b/b3/02/caption.jpg","4032",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beach Road, Bentota, Bentota 80500 Sri Lanka","Bentota","Sri Lanka","80500",,"Beach Road, Bentota",,"315672","6.420097","Bentota, Galle District, Southern Province","79.99676","Ekho Surf","788","4.7","12","8","34","99","635","https://www.tripadvisor.com/Hotel_Review-g297895-d315672-Reviews-Ekho_Surf-Bentota_Galle_District_Southern_Province.html","http://www.ekhohotels.com","2025-06-08","OTHER","5","Great place to have a surf , holiday , relaxing , fun and joy.","Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","It is a wonderful place and  lovely hospitality . It is a great place for the holiday. Very wide beach faced to hotel  will have unique experience which hard to find. Best place for surfing, relaxing, family holiday, fun and joy.  Very clean and well maintained garden belongs to this hotel.","Experience in EKHO","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g297895-d315672-r1011752961-Ekho_Surf-Bentota_Galle_District_Southern_Province.html",,"1200","452386394","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/5a/default-avatar-2020-36.jpg","1200","0","3","www.tripadvisor.com/Profile/996janithar","janitha R","1FF453CCAA230250015FB8AAA058B68F",,,,,"996janithar"
"0","1011657493","en","315672",,"General Manager","1012792372","en","2025-06-13","Kavishka Fernando","Greetings from EKHO Surf!

Thank you sincerely for your glowing review. We're thrilled to hear you found our resort exceptional and our team's service remarkable. Your kind words about our lawns are deeply appreciated.  

Our associates will be delighted by your recognition. Your acknowledgment of our service culture means a lot. We'd be honored to welcome you back for another unforgettable stay.

Warm regards,

","1600","807027685","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/1a/43/e5/caption.jpg","1200","1600","807027684","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/1a/43/e4/caption.jpg","1200","1600","807027683","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/1a/43/e3/caption.jpg","1200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beach Road, Bentota, Bentota 80500 Sri Lanka","Bentota","Sri Lanka","80500",,"Beach Road, Bentota",,"315672","6.420097","Bentota, Galle District, Southern Province","79.99676","Ekho Surf","788","4.7","12","8","34","99","635","https://www.tripadvisor.com/Hotel_Review-g297895-d315672-Reviews-Ekho_Surf-Bentota_Galle_District_Southern_Province.html","http://www.ekhohotels.com","2025-06-08","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","One the best places I’ve been in Sri Lanka. The place is by the railroad & the sea which gives it an incredible vibe. Special the restaurant Supervisor Ann Jeniesha looked after us very well. Ann's service was very good & ensured we were comfortable and enjoying our meal.","Excellent Service","2025-03","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g297895-d315672-r1011657493-Ekho_Surf-Bentota_Galle_District_Southern_Province.html",,"1080","807028961","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/1a/48/e1/benjohn353.jpg","1080","0","4","www.tripadvisor.com/Profile/BenJohn353","Ben John","CBF346EAC9CFD656FD5CB87AFBB66306",,"255055","Australia","Australia","BenJohn353"
"0","1011604064","en","315672",,"General Manager","1012792416","en","2025-06-13","Kavishka Fernando","Dear valued guest,

Thank you for your feedback about your recent stay with us. We are grateful you are taking the time to share your experience.

We are always improving our activities as complete satisfaction is our goal and it would be our pleasure to have the chance of welcoming you back at EKHO Surf Bentota and make your stay with lots of love and happiness!

With kindest regards,
","3024","806976636","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/19/7c/7c/caption.jpg","4032","3024","806976288","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/19/7b/20/caption.jpg","4032","3024","806976287","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/19/7b/1f/caption.jpg","4032","3024","806976286","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/19/7b/1e/caption.jpg","4032",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beach Road, Bentota, Bentota 80500 Sri Lanka","Bentota","Sri Lanka","80500",,"Beach Road, Bentota",,"315672","6.420097","Bentota, Galle District, Southern Province","79.99676","Ekho Surf","788","4.7","12","8","34","99","635","https://www.tripadvisor.com/Hotel_Review-g297895-d315672-Reviews-Ekho_Surf-Bentota_Galle_District_Southern_Province.html","http://www.ekhohotels.com","2025-06-08","OTHER","5","Lovely Huge Pools.. One Kids & One for Adults..","Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","If you are ever looking for a nice, quite relaxing holiday in Bentota then Ekho Surf Bentota is the place for you.. The staff at the hotel are extremely friendly and helpful and are eager to please to make sure you have an extremely relaxing holiday. This has been my second visit to Ekho Surf Bentota and will definitely not be the last. 
Special mention goes to the staff at the reception in particular Ms Sandali, Ms Aruni, Ms Chethana and Ms Emil who took care of our group check-in super quick and got us settled in our rooms ASAP given we had a long flight and car ride to get to the hotel.
The restaurant manager Mr Dinesh is an Amazing Person who has personally taken care of our dietary needs given we had small children in our group.
Looking forward to my next visit to Ekho Surf Bentota. Rest assured it won’t be too far away.","Extremely Relaxing Stay at Ekho Surf Bentota","2025-06","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g297895-d315672-r1011604064-Ekho_Surf-Bentota_Galle_District_Southern_Province.html",,"1200","452387690","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/6a/default-avatar-2020-47.jpg","1200","0","6","www.tripadvisor.com/Profile/boscod808","Bosco D","5B16DB2F848B5332E4A667D222CFDA79",,,,,"boscod808"
"0","1011584684","en","315672",,"General Manager","1011641777","en","2025-06-08","Kavishka Fernando","Dear valued guest,

Thank you so much for taking the time to leave a review of your recent stay at our hotel.
We are delighted to see that you had beautiful time with us. 

At EKHO Surf, we strive to provide pleasant stay for every guests. Please be assured that your comments will be shared among the team. I am sure they will be happy to hear your kind words of recognition.

We hope to have the opportunity to welcome you again in the not distant future and do trust your stay with us will be both enjoyable and memorable than previous one.

Kind regards,
","4032","806959805","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/19/3a/bd/caption.jpg","3024","3024","806959804","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/19/3a/bc/caption.jpg","4032","4032","806959803","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/19/3a/bb/caption.jpg","3024","4032","806959799","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/19/3a/b7/caption.jpg","2268","3024","806959798","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/19/3a/b6/caption.jpg","4032","4032","806959797","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/19/3a/b5/caption.jpg","3024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beach Road, Bentota, Bentota 80500 Sri Lanka","Bentota","Sri Lanka","80500",,"Beach Road, Bentota",,"315672","6.420097","Bentota, Galle District, Southern Province","79.99676","Ekho Surf","788","4.7","12","8","34","99","635","https://www.tripadvisor.com/Hotel_Review-g297895-d315672-Reviews-Ekho_Surf-Bentota_Galle_District_Southern_Province.html","http://www.ekhohotels.com","2025-06-07","OTHER","5","Vegetarian options are limited otherwise it’s a good property","Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","It was pleases t and excellent stay and very good hospitality. Special thanks to Aruni and Sachi Chef for his fabulous service and gesture. Location of the property is very fantabulous and beach approach was accessible from our rooms. I completely  recommend this property to my friends and visitors without any doubts. 
Regards 
Vikram Jain
India","Highly recommended","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g297895-d315672-r1011584684-Ekho_Surf-Bentota_Galle_District_Southern_Province.html",,"50","333354078","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/de/94/5e/vikram-j.jpg","50","0","2","www.tripadvisor.com/Profile/6279vikramjain","Vikram J","591D0EDD50CA6195424E362E7419DC19",,"304551","New Delhi, India","New Delhi","6279vikramjain"
"0","1011340232","en","315672",,"General Manager","1011649632","en","2025-06-08","Kavishka Fernando","Dear valued guest,

Thank you for your wonderful review! We're so glad to hear that your stay at EKHO Surf Bentota was both relaxing and exciting. It's great to know that you enjoyed the beautiful pool, beach, and the exceptional service from our caring associates.
We hope to welcome you back soon!

Warm regards,

Dear valued guest,
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beach Road, Bentota, Bentota 80500 Sri Lanka","Bentota","Sri Lanka","80500",,"Beach Road, Bentota",,"315672","6.420097","Bentota, Galle District, Southern Province","79.99676","Ekho Surf","788","4.7","12","8","34","99","635","https://www.tripadvisor.com/Hotel_Review-g297895-d315672-Reviews-Ekho_Surf-Bentota_Galle_District_Southern_Province.html","http://www.ekhohotels.com","2025-06-06","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","I had a wonderful stay at EKHO Surf today and would like to extend my sincere appreciation to the entire team. The beachfront location is stunning, offering breathtaking views and a truly relaxing atmosphere. The staff were exceptionally warm and attentive, always ready to assist with a smile. From check-in to check-out, the service was seamless and professional.

The room was clean, well-maintained, and comfortably furnished, with everything I needed for a pleasant stay. I especially appreciated the attention to detail and the effort to create a welcoming environment. The food was another highlight—delicious, fresh, and with a good variety to suit all tastes.

That said, a few areas could use some improvement. The Wi-Fi connection was a bit inconsistent at times, and a few more vegetarian options on the menu would be appreciated. Also, the poolside could benefit from a few more shaded lounging areas.

Overall, EKHO Surf exceeded my expectations. It’s an ideal place for both relaxation and adventure, and I would gladly return. Thank you for making my stay memorable and enjoyable.

Special thanks to Front office team - Aruni, Maleesha, Chethana, Emil, Suneth","Recommend","2025-06","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297895-d315672-r1011340232-Ekho_Surf-Bentota_Galle_District_Southern_Province.html",,"1200","452360110","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/77/ae/default-avatar-2020-2.jpg","1200","0","1","www.tripadvisor.com/Profile/nawanjaliv","Nawanjali V","96B9F08FCB9E14F70DED9C1EA1B07143",,,,,"nawanjaliv"
"0","1011175565","en","315672",,"General Manager","1011649715","en","2025-06-08","Kavishka Fernando","Greetings from EKHO Surf!

Thank you sincerely for your glowing review. We're thrilled to hear you found our resort exceptional and our team's service remarkable. Your kind words about our lawns are deeply appreciated.  

Our associates will be delighted by your recognition. Your acknowledgment of our service culture means a lot. We'd be honored to welcome you back for another unforgettable stay.

Warm regards,
","1472","806509517","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/12/5b/cd/caption.jpg","828","4032","806509278","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/12/5a/de/caption.jpg","2268",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beach Road, Bentota, Bentota 80500 Sri Lanka","Bentota","Sri Lanka","80500",,"Beach Road, Bentota",,"315672","6.420097","Bentota, Galle District, Southern Province","79.99676","Ekho Surf","788","4.7","12","8","34","99","635","https://www.tripadvisor.com/Hotel_Review-g297895-d315672-Reviews-Ekho_Surf-Bentota_Galle_District_Southern_Province.html","http://www.ekhohotels.com","2025-06-05","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","4","Sleep Quality","5","“I had an amazing experience at this hotel. From the moment I arrived, the staff Ms Chethana-G.S.A. went above and beyond to make sure I was comfortable. The room was spacious, clean, and well-equipped with everything I needed. The breakfast buffet had a wide variety of delicious options, and the hotel’s proximity to local attractions made sightseeing easy. I especially appreciated the attention to detail and the warm hospitality. I’ll definitely be returning!","Good accommodation","2025-06","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297895-d315672-r1011175565-Ekho_Surf-Bentota_Galle_District_Southern_Province.html",,"1200","452389009","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/91/default-avatar-2020-62.jpg","1200","0","1","www.tripadvisor.com/Profile/barathir2025","Barathi R","F55E91B615423B0D68EB727B8EA13675",,,,,"barathir2025"
"0","1011020707","en","315672",,"General Manager","1011649766","en","2025-06-08","Kavishka Fernando","Dear valued guest,

Thank you for your feedback about your recent stay with us. We are grateful you are taking the time to share your experience.
We are always improving our activities as complete satisfaction is our goal and it would be our pleasure to have the chance of welcoming you back at EKHO Surf Bentota and make your stay with lots of love and happiness!

With kindest regards,
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beach Road, Bentota, Bentota 80500 Sri Lanka","Bentota","Sri Lanka","80500",,"Beach Road, Bentota",,"315672","6.420097","Bentota, Galle District, Southern Province","79.99676","Ekho Surf","788","4.7","12","8","34","99","635","https://www.tripadvisor.com/Hotel_Review-g297895-d315672-Reviews-Ekho_Surf-Bentota_Galle_District_Southern_Province.html","http://www.ekhohotels.com","2025-06-03","OTHER","5",,,,,,,,,,,,,,"Great place . Wonderful view and great view. Enjoy the view. It is great value for money. They have few vegetarian food options with reasonable for a 4star stay.
Easy access to beach.
 
Kanchan and team were very helpful with providing good veg options and accomodating to our food restrictions","Great stay. Good value for money","2025-06","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297895-d315672-r1011020707-Ekho_Surf-Bentota_Galle_District_Southern_Province.html",,"1200","452391289","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/79/default-avatar-2020-21.jpg","1200","0","2","www.tripadvisor.com/Profile/Explorer49807992951","Explorer49807992951","2F4CE6C342B95F93B70C603FF7C0A4DF",,,,,"Explorer49807992951"
"0","1011012374","en","315672",,"General Manager","1012792456","en","2025-06-13","Kavishka Fernando","Dear valued guest,

Thank you for sharing your wonderful experience with us! 
It is truly heartwarming to know that our facilities and the service provided by our team contributed to making your stay both memorable and exceptional.
We eagerly await the opportunity to welcome you back to EKHO Surf Bentota for another enchanting stay!

Kind regards,
","4000","806319143","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/0f/74/27/caption.jpg","3000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beach Road, Bentota, Bentota 80500 Sri Lanka","Bentota","Sri Lanka","80500",,"Beach Road, Bentota",,"315672","6.420097","Bentota, Galle District, Southern Province","79.99676","Ekho Surf","788","4.7","12","8","34","99","635","https://www.tripadvisor.com/Hotel_Review-g297895-d315672-Reviews-Ekho_Surf-Bentota_Galle_District_Southern_Province.html","http://www.ekhohotels.com","2025-06-03","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","3","Sleep Quality","2","Loved every bit of it...
Chetna Manoshikha n Kanchana were very warm in their hospitality 🙏..  thanks so much 🙏 We loved the location of the hotel right on the beach... all rooms , pools , restaurant facing the Bentota beach 🙏❤️🤩😍👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌","Awesome place to stay👌","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g297895-d315672-r1011012374-Ekho_Surf-Bentota_Galle_District_Southern_Province.html",,"1200","452386713","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/df/99/default-avatar-2020-40.jpg","1200","0","1","www.tripadvisor.com/Profile/902divyag","Divya G","D5694DD00F6B90B5B04DF4BAA30D0286",,,,,"902divyag"
"0","1011011160","en","315672",,"General Manager","1012792542","en","2025-06-13","Kavishka Fernando","Dear valued guest,

Thank you for your feedback about your recent stay with us. We are grateful you are taking the time to share your experience.

We are always improving our activities as complete satisfaction is our goal and it would be our pleasure to have the chance of welcoming you back at EKHO Surf Bentota and make your stay with lots of love and happiness!

With kindest regards,
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beach Road, Bentota, Bentota 80500 Sri Lanka","Bentota","Sri Lanka","80500",,"Beach Road, Bentota",,"315672","6.420097","Bentota, Galle District, Southern Province","79.99676","Ekho Surf","788","4.7","12","8","34","99","635","https://www.tripadvisor.com/Hotel_Review-g297895-d315672-Reviews-Ekho_Surf-Bentota_Galle_District_Southern_Province.html","http://www.ekhohotels.com","2025-06-03","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","We have thoroughly enjoyed our stay here. The staff were friendly , Kanchana and Dhanjaya , being particularly helpful. The food was excellent, with multiple choices.
Highly recommend🥰🥰🥰🥰🥰🥰😚😚😚😚😚😚🥰🥰😚🥰🥰🥰🥰🥰🥰🥰🥰🥰","Great hotel","2025-06","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297895-d315672-r1011011160-Ekho_Surf-Bentota_Galle_District_Southern_Province.html",,"1200","452386603","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/df/2b/default-avatar-2020-39.jpg","1200","0","3","www.tripadvisor.com/Profile/Discover26607572926","Discover26607572926","59A860496AD717F3382956530896A40B",,,,,"Discover26607572926"
"0","1010905169","en","315672",,"General Manager","1011010849","en","2025-06-03","Kavishka Fernando","
Dear valued guest,

Thank you for your wonderful review! We're so glad to hear that your stay at EKHO Surf Bentota was both relaxing and exciting. It's great to know that you enjoyed the beautiful pool, beach, and the exceptional service from our caring associates.
We hope to welcome you back soon!

Warm regards,

Dear valued guest,
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beach Road, Bentota, Bentota 80500 Sri Lanka","Bentota","Sri Lanka","80500",,"Beach Road, Bentota",,"315672","6.420097","Bentota, Galle District, Southern Province","79.99676","Ekho Surf","788","4.7","12","8","34","99","635","https://www.tripadvisor.com/Hotel_Review-g297895-d315672-Reviews-Ekho_Surf-Bentota_Galle_District_Southern_Province.html","http://www.ekhohotels.com","2025-06-03","OTHER","5",,,,,,,,,,,,,,"Perfect location for relaxing. The sound of the waves is really refreshing. Beautiful view. We got a room upgrade, it was real kindness. Staffs were very friendly and helpful. Rooms were very clean and spacious. Both pools were clean. Overall it was an amazing experience.","Excellent","2025-06","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g297895-d315672-r1010905169-Ekho_Surf-Bentota_Galle_District_Southern_Province.html",,"1200","452360110","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/77/ae/default-avatar-2020-2.jpg","1200","0","1","www.tripadvisor.com/Profile/noahdB5011MC","Noah D","46165C3678A79C9DAB51F8671F7B0273",,,,,"noahdB5011MC"
"0","1010707704","en","315672",,"General Manager","1011010784","en","2025-06-03","Kavishka Fernando","Dear valued guest,

Thank you so much for taking the time to leave a review of your recent stay at our hotel.
We are delighted to see that you had beautiful time with us. 

At EKHO Surf, we strive to provide pleasant stay for every guests. Please be assured that your comments will be shared among the team. I am sure they will be happy to hear your kind words of recognition.

We hope to have the opportunity to welcome you again in the not distant future and do trust your stay with us will be both enjoyable and memorable than previous one.

Kind regards,
","4032","806023841","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/0a/f2/a1/caption.jpg","3024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beach Road, Bentota, Bentota 80500 Sri Lanka","Bentota","Sri Lanka","80500",,"Beach Road, Bentota",,"315672","6.420097","Bentota, Galle District, Southern Province","79.99676","Ekho Surf","788","4.7","12","8","34","99","635","https://www.tripadvisor.com/Hotel_Review-g297895-d315672-Reviews-Ekho_Surf-Bentota_Galle_District_Southern_Province.html","http://www.ekhohotels.com","2025-06-01","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","The view of the room was excellent, it was clean and the bed was good. We had good time in the pool, there are two pools one is deep and long pool. Food was excellent. There are many sports activities kids and adults can enjoy. Aruni, Sandhili and Chethana was of great help in explaining about the rooms and facilities. Must visit hotel in Bentota.","Excellent Stay on the beach","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g297895-d315672-r1010707704-Ekho_Surf-Bentota_Galle_District_Southern_Province.html",,"1200","452389359","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/ef/default-avatar-2020-66.jpg","1200","0","1","www.tripadvisor.com/Profile/maheshwarana2025","Maheshwaran A","E86F408AE505D3D645CD98436DF64D8E",,,,,"maheshwarana2025"
"0","1010706850","en","315672",,"General Manager","1011010741","en","2025-06-03","Kavishka Fernando","Dear valued guest,

Thank you for sharing your wonderful experience with us! 
It is truly heartwarming to know that our facilities and the service provided by our team contributed to making your stay both memorable and exceptional.
We eagerly await the opportunity to welcome you back to EKHO Surf Bentota for another enchanting stay!

Kind regards,
","3000","806023092","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/0a/ef/b4/caption.jpg","4000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beach Road, Bentota, Bentota 80500 Sri Lanka","Bentota","Sri Lanka","80500",,"Beach Road, Bentota",,"315672","6.420097","Bentota, Galle District, Southern Province","79.99676","Ekho Surf","788","4.7","12","8","34","99","635","https://www.tripadvisor.com/Hotel_Review-g297895-d315672-Reviews-Ekho_Surf-Bentota_Galle_District_Southern_Province.html","http://www.ekhohotels.com","2025-06-01","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","The stay was awesome mainly due to the welcome and beach view room, there can't be anything closer and enjoyable to beach mainly for kids. There are so much staffs all around the property ready to help us with a smile. Especially front office  team Aruni and sandani and chethana and dhanajaya gave us a 5 star VIP feel.","Family treat in one location","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g297895-d315672-r1010706850-Ekho_Surf-Bentota_Galle_District_Southern_Province.html",,"1200","452392144","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/d0/default-avatar-2020-33.jpg","1200","4","3","www.tripadvisor.com/Profile/JforJaggy","JforJaggy","6A524953ADB5EDD0AF05037072664BDF",,,,,"JforJaggy"
"0","1010566016","en","315672",,"General Manager","1011010606","en","2025-06-03","Kavishka Fernando","Dear valued guest,

Thank you for your feedback about your recent stay with us. We are grateful you are taking the time to share your experience.
We are always improving our activities as complete satisfaction is our goal and it would be our pleasure to have the chance of welcoming you back at EKHO Surf Bentota and make your stay with lots of love and happiness!

With kindest regards,

","983","805873649","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/08/a7/f1/caption.jpg","1748",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beach Road, Bentota, Bentota 80500 Sri Lanka","Bentota","Sri Lanka","80500",,"Beach Road, Bentota",,"315672","6.420097","Bentota, Galle District, Southern Province","79.99676","Ekho Surf","788","4.7","12","8","34","99","635","https://www.tripadvisor.com/Hotel_Review-g297895-d315672-Reviews-Ekho_Surf-Bentota_Galle_District_Southern_Province.html","http://www.ekhohotels.com","2025-06-01","MOBILE","5",,,,,,,,,,,,,,"Very beautiful  and peaceful place ..2 pools and beaches r very good.. many verities of food in buffet .. very good staffs and service. 
Specially for front desk and restaurant..thx 
For sale marketing manager Mr.Chanaka 
And Ekho surf in bentota reception Miss Aruni and team
Keep up...guys
.
","Good experience..with my guests ","2025-06","BUSINESS","https://www.tripadvisor.com/ShowUserReviews-g297895-d315672-r1010566016-Ekho_Surf-Bentota_Galle_District_Southern_Province.html",,"1536","774451355","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/29/30/9b/caption.jpg","1536","0","53","www.tripadvisor.com/Profile/652fastt","Fast Track Travels and Tours","BF83A7871E560F016440CFDB6376A2AC",,"293961","Sri Lanka","Sri Lanka","652fastt"
