"helpfulVotes","id","lang","locationId","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","photos/0/height","photos/0/id","photos/0/image","photos/0/width","photos/1/height","photos/1/id","photos/1/image","photos/1/width","photos/2/height","photos/2/id","photos/2/image","photos/2/width","photos/3/height","photos/3/id","photos/3/image","photos/3/width","photos/4/height","photos/4/id","photos/4/image","photos/4/width","photos/5/height","photos/5/id","photos/5/image","photos/5/width","photos/6/height","photos/6/id","photos/6/image","photos/6/width","photos/7/height","photos/7/id","photos/7/image","photos/7/width","photos/8/height","photos/8/id","photos/8/image","photos/8/width","photos/9/height","photos/9/id","photos/9/image","photos/9/width","photos/10/height","photos/10/id","photos/10/image","photos/10/width","photos/11/height","photos/11/id","photos/11/image","photos/11/width","photos/12/height","photos/12/id","photos/12/image","photos/12/width","photos/13/height","photos/13/id","photos/13/image","photos/13/width","photos/14/height","photos/14/id","photos/14/image","photos/14/width","photos/15/height","photos/15/id","photos/15/image","photos/15/width","photos/16/height","photos/16/id","photos/16/image","photos/16/width","photos/17/height","photos/17/id","photos/17/image","photos/17/width","photos/18/height","photos/18/id","photos/18/image","photos/18/width","photos/19/height","photos/19/id","photos/19/image","photos/19/width","photos/20/height","photos/20/id","photos/20/image","photos/20/width","photos/21/height","photos/21/id","photos/21/image","photos/21/width","photos/22/height","photos/22/id","photos/22/image","photos/22/width","photos/23/height","photos/23/id","photos/23/image","photos/23/width","photos/24/height","photos/24/id","photos/24/image","photos/24/width","photos/25/height","photos/25/id","photos/25/image","photos/25/width","photos/26/height","photos/26/id","photos/26/image","photos/26/width","photos/27/height","photos/27/id","photos/27/image","photos/27/width","photos/28/height","photos/28/id","photos/28/image","photos/28/width","photos/29/height","photos/29/id","photos/29/image","photos/29/width","photos/30/height","photos/30/id","photos/30/image","photos/30/width","photos/31/height","photos/31/id","photos/31/image","photos/31/width","photos/32/height","photos/32/id","photos/32/image","photos/32/width","photos/33/height","photos/33/id","photos/33/image","photos/33/width","photos/34/height","photos/34/id","photos/34/image","photos/34/width","photos/35/height","photos/35/id","photos/35/image","photos/35/width","photos/36/height","photos/36/id","photos/36/image","photos/36/width","photos/37/height","photos/37/id","photos/37/image","photos/37/width","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website","publishedDate","publishedPlatform","rating","roomTip","subratings/0/name","subratings/0/value","subratings/1/name","subratings/1/value","subratings/2/name","subratings/2/value","subratings/3/name","subratings/3/value","subratings/4/name","subratings/4/value","subratings/5/name","subratings/5/value","text","title","travelDate","tripType","url","user/avatar","user/avatar/height","user/avatar/id","user/avatar/image","user/avatar/width","user/contributions/helpfulVotes","user/contributions/totalContributions","user/link","user/name","user/userId","user/userLocation","user/userLocation/id","user/userLocation/name","user/userLocation/shortName","user/username"
"0","1012913360","en","2664481",,"Owner","1013220059","en","2025-06-15","Front Office Manager - ","Dear Valued Guest, 

Ayubowan!

Thank you very much for your wonderful feedback and for choosing 98 Acres Resort & Spa for your family holiday.

We are delighted to hear that you found our resort to be the most beautiful place you’ve ever stayed at, and that the luxury, scenic surroundings, and convenient location added to your memorable experience. It brings us great joy to know that our team’s humble and attentive service made a lasting impression on you.

Your kind recommendation means a lot to us, and we truly look forward to welcoming you and your family back for another unforgettable stay.

Warm regards,

A J Pragash
Front Office Manager
98 Acres Resort and Spa

","4032","807920722","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/27/e4/52/caption.jpg","3024","3024","807920723","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/27/e4/53/caption.jpg","4032","4032","807920724","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/27/e4/54/caption.jpg","3024","4032","807920725","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/27/e4/55/caption.jpg","3024","4032","807920726","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/27/e4/56/caption.jpg","3024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Passara / Namunukula Road Greenland Estate, Ella 90090 Sri Lanka","Ella","Sri Lanka","90090",,"Passara / Namunukula Road","Greenland Estate","2664481","6.87102","Ella, Uva Province","81.06258","98 Acres Resort & Spa","3088","4.6","47","78","188","561","2215","https://www.tripadvisor.com/Hotel_Review-g616035-d2664481-Reviews-98_Acres_Resort_Spa-Ella_Uva_Province.html","http://www.resort98acres.com","2025-06-13","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","This the most beautiful place I’ve ever stayed at. I’ve never stayed in such luxury amongst such gorgeous scenery. This resort is truly a unique concept with the convenience of being so near of the many attractions that Ella has to offer. Staying here is an experience in itself. Finally the service is incredible. The staff are so humble and very attentive to your every need. I would love to come back and I could not recommend it more.","Family holiday","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g616035-d2664481-r1012913360-98_Acres_Resort_Spa-Ella_Uva_Province.html",,"1200","452391174","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/06/default-avatar-2020-18.jpg","1200","0","2","www.tripadvisor.com/Profile/765naomik","Naomi K","C5047E48CF3F9A8B21E0DB4B8706F106",,,,,"765naomik"
"0","1012708224","en","2664481",,"Owner","1013219993","en","2025-06-15","Front Office Manager - ","Dear Valued Guest, 

Ayubowan!

Thank you very much for sharing your detailed review and for celebrating your special anniversary with us at 98 Acres Resort & Spa.

We’re thrilled to know you enjoyed the breath taking views, your luxurious suite with the soaking tub, and the warm touches like the anniversary bed decoration and farewell blessing. It’s also lovely to hear that our restaurant and activities added value to your stay.

However, we deeply regret the misunderstanding during check-out regarding the face towel. Please accept our sincere apologies for any discomfort caused. We take such matters seriously and will address this with our housekeeping team to ensure such incidents are handled more sensitively in the future.

We truly appreciate your kind words and honest feedback, and we hope to welcome you back again soon for a flawless experience.

Warm regards,

A J Pragash
Front Office Manager
98 Acres Resort and Spa

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Passara / Namunukula Road Greenland Estate, Ella 90090 Sri Lanka","Ella","Sri Lanka","90090",,"Passara / Namunukula Road","Greenland Estate","2664481","6.87102","Ella, Uva Province","81.06258","98 Acres Resort & Spa","3088","4.6","47","78","188","561","2215","https://www.tripadvisor.com/Hotel_Review-g616035-d2664481-Reviews-98_Acres_Resort_Spa-Ella_Uva_Province.html","http://www.resort98acres.com","2025-06-12","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","4","Sleep Quality","4","The views at 98 Acres are unmatched! Looking out over all of Ella at sunrise was such an incredible experience.

The room was also gorgeous. We stayed in a suite, and the room had a GIANT soaking tub - like took 40 minutes to fill giant. It was SO wonderful to relax in after a long day! The staff also left us a beautiful bed design to celebrate our anniversary upon check-in, which was a wonderful extra touch!

The hotel offers a lot to do and you could easily spend a few days here. The on-site restaurant was very good, and the breakfast was large and delicious.

We only had one issue during our stay. During check-out, they were so kind as to do a blessing for my husband and I, giving us each a bracelet and box of tea. Immediately following, housekeeping came up and tried to imply we stole a face towel, which we absolutely did not. And despite a few minutes of back and forth, we left feeling really weird about it.

A great experience overall.","The views!!!!","2025-05","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g616035-d2664481-r1012708224-98_Acres_Resort_Spa-Ella_Uva_Province.html",,"705","136235467","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/1e/c9/cb/amyadamy.jpg","705","131","412","www.tripadvisor.com/Profile/amyadamy","amyadamy","BD4000413605C633073597F5BCB1B757",,"42391","Lansing, Michigan","Lansing","amyadamy"
"0","1015743961","en","3236090",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27th Kilometre Post Pulmoddai Rd, Kuchchaveli 31000 Sri Lanka","Kuchchaveli","Sri Lanka","31000",,"27th Kilometre Post Pulmoddai Rd",,"3236090","8.771097","Kuchchaveli, Eastern Province","81.13611","Uga Jungle Beach","2379","4.8","16","28","61","313","1962","https://www.tripadvisor.com/Hotel_Review-g3576786-d3236090-Reviews-Uga_Jungle_Beach-Kuchchaveli_Eastern_Province.html","http://www.ugaescapes.com/junglebeach","2025-06-29","MOBILE","5",,,,,,,,,,,,,,"What an amazing stay, UGA jungle beach!!!  stayed for four nights, each day  was an amazing experience. Thanking everyone at the hotel for the unforgettable experience. Food was a top notch and the service took. 

My special thanks goes to Faiz, Ishara, Assan, Supun & the restaurant team for the memorable experience. 

First visit but more visits to come though!! ","Paradise ","2025-05","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g3576786-d3236090-r1015743961-Uga_Jungle_Beach-Kuchchaveli_Eastern_Province.html",,"960","622353506","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/18/5c/62/randeerharindu.jpg","960","0","20","www.tripadvisor.com/Profile/randybear2022","randy2022","3601F07C487F3497FBD669A5DBB66D7D",,"186338","London, United Kingdom","London","randybear2022"
"0","1015663640","en","3236090",,,,,,,,"4032","810657377","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/51/a6/61/caption.jpg","3024","4032","810657458","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/51/a6/b2/caption.jpg","3024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27th Kilometre Post Pulmoddai Rd, Kuchchaveli 31000 Sri Lanka","Kuchchaveli","Sri Lanka","31000",,"27th Kilometre Post Pulmoddai Rd",,"3236090","8.771097","Kuchchaveli, Eastern Province","81.13611","Uga Jungle Beach","2379","4.8","16","28","61","313","1962","https://www.tripadvisor.com/Hotel_Review-g3576786-d3236090-Reviews-Uga_Jungle_Beach-Kuchchaveli_Eastern_Province.html","http://www.ugaescapes.com/junglebeach","2025-06-29","OTHER","5","Amazing!","Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Excellent trip with 
Chndana.  
He is fantastic! He looked after us at the hotel and provided great service.  He is happy and always smiling! We had a brilliant time and will definitely go back!","Amazing!","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g3576786-d3236090-r1015663640-Uga_Jungle_Beach-Kuchchaveli_Eastern_Province.html",,"1200","452388955","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/5b/default-avatar-2020-61.jpg","1200","9","18","www.tripadvisor.com/Profile/mcl0ughlin","mcl0ughlin","0C9D4A19A6B9118C7C2C0793869C7A5A",,"187061","Solihull, United Kingdom","Solihull","mcl0ughlin"
"0","1015655661","en","3236090",,,,,,,,"4032","810649691","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/51/88/5b/caption.jpg","3024","4032","810649692","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/51/88/5c/caption.jpg","3024","4032","810649693","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/51/88/5d/caption.jpg","3024","4032","810649694","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/51/88/5e/caption.jpg","3024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27th Kilometre Post Pulmoddai Rd, Kuchchaveli 31000 Sri Lanka","Kuchchaveli","Sri Lanka","31000",,"27th Kilometre Post Pulmoddai Rd",,"3236090","8.771097","Kuchchaveli, Eastern Province","81.13611","Uga Jungle Beach","2379","4.8","16","28","61","313","1962","https://www.tripadvisor.com/Hotel_Review-g3576786-d3236090-Reviews-Uga_Jungle_Beach-Kuchchaveli_Eastern_Province.html","http://www.ugaescapes.com/junglebeach","2025-06-29","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","We had a fantastic stay at Uga jungle beach! The rooms were clean & comfortable, and making it easy to relax. The food was delicious and nicely served. The Guests Relations Executive, Ishara Rajapakshe was really helpful during our stay and the rest of the staff were very friendly & attentive with all our needs. I’d highly recommend Uga Jungle Beach for anyone seeking an exceptional beach resort experience.","An Amazing place to stay","2025-06","FRIENDS","https://www.tripadvisor.com/ShowUserReviews-g3576786-d3236090-r1015655661-Uga_Jungle_Beach-Kuchchaveli_Eastern_Province.html",,"1200","452390706","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/32/default-avatar-2020-12.jpg","1200","0","5","www.tripadvisor.com/Profile/182supunk","Supun K","D61E37A3E3868965F36C1CD14052E14A",,,,,"182supunk"
"0","1015636794","en","3236090",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27th Kilometre Post Pulmoddai Rd, Kuchchaveli 31000 Sri Lanka","Kuchchaveli","Sri Lanka","31000",,"27th Kilometre Post Pulmoddai Rd",,"3236090","8.771097","Kuchchaveli, Eastern Province","81.13611","Uga Jungle Beach","2379","4.8","16","28","61","313","1962","https://www.tripadvisor.com/Hotel_Review-g3576786-d3236090-Reviews-Uga_Jungle_Beach-Kuchchaveli_Eastern_Province.html","http://www.ugaescapes.com/junglebeach","2025-06-28","OTHER","5","Take lots of sunscreem","Value","4","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","We had a wonderful stay at Uga Jungle Beach! The rooms were very nice, comfortable, and well-maintained. It’s a great place for families with kids, with plenty of space and a very relaxed vibe. The food was excellent with many delicious options to choose from—there’s something for everyone!

One of the highlights of our stay was the sea excursions—truly unforgettable experiences! We were lucky to have Ashan, the best naturalist and guide, who made the trips both educational and exciting. A special thank you to Ishara, who was always checking in on us, making sure everything was perfect—this clearly reflects the strength of the management team.

The restaurant team was outstanding, always attentive and friendly. We also loved the beach bar—great drinks and the perfect spot to relax. And of course, the pool quickly became our favorite hangout.

We’ll definitely be coming back. Thank you, Uga Jungle Beach, for an amazing holiday!","Magical Gateway ❤️","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g3576786-d3236090-r1015636794-Uga_Jungle_Beach-Kuchchaveli_Eastern_Province.html",,"1200","452391608","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/b8/default-avatar-2020-26.jpg","1200","0","1","www.tripadvisor.com/Profile/T1351RMjulias","Julia S","4FDAF0B389A3CFB5ED0977200AC67DBC",,,,,"T1351RMjulias"
"0","1015477162","en","3236090",,,,,,,,"4284","810458587","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/4e/9d/db/caption.jpg","5712","4032","810458588","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/4e/9d/dc/caption.jpg","3024","4032","810458589","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/4e/9d/dd/caption.jpg","3024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27th Kilometre Post Pulmoddai Rd, Kuchchaveli 31000 Sri Lanka","Kuchchaveli","Sri Lanka","31000",,"27th Kilometre Post Pulmoddai Rd",,"3236090","8.771097","Kuchchaveli, Eastern Province","81.13611","Uga Jungle Beach","2379","4.8","16","28","61","313","1962","https://www.tripadvisor.com/Hotel_Review-g3576786-d3236090-Reviews-Uga_Jungle_Beach-Kuchchaveli_Eastern_Province.html","http://www.ugaescapes.com/junglebeach","2025-06-27","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Everything about Uga Jungle Beach is incredible. The location is completely unique and natural. The hotel focuses on sustainable practices, the beaches are pristine and the hospitality is unmatched. The spa treatments were also absolutely wonderful, and delivered with the same care as the rest of the hotel. We had an incredible beachside barbecue on our last night and it was the best end to our trip. Would highly recommend and will definitely be coming back again!","Incredible gem in Trinco!","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g3576786-d3236090-r1015477162-Uga_Jungle_Beach-Kuchchaveli_Eastern_Province.html",,"1200","452360110","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/77/ae/default-avatar-2020-2.jpg","1200","0","5","www.tripadvisor.com/Profile/dulanig2021","Dulani G","003468C7FF6A33F63CA0F8B666AADBD3",,,,,"dulanig2021"
"0","1015475989","en","3236090",,,,,,,,"1126","810457431","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/4e/99/57/caption.jpg","2000","1600","810457432","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/4e/99/58/caption.jpg","900","900","810457509","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/4e/99/a5/caption.jpg","1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27th Kilometre Post Pulmoddai Rd, Kuchchaveli 31000 Sri Lanka","Kuchchaveli","Sri Lanka","31000",,"27th Kilometre Post Pulmoddai Rd",,"3236090","8.771097","Kuchchaveli, Eastern Province","81.13611","Uga Jungle Beach","2379","4.8","16","28","61","313","1962","https://www.tripadvisor.com/Hotel_Review-g3576786-d3236090-Reviews-Uga_Jungle_Beach-Kuchchaveli_Eastern_Province.html","http://www.ugaescapes.com/junglebeach","2025-06-27","OTHER","5","Keep bedrooms doors closed if you're not monitoring as some bugs can get in (normal as we're in their habitat!) ","Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","We had such a lovely stay — this place is a hidden gem! The staff were super friendly and made us feel so welcome from the start. The whole hotel has a beautiful, calm aesthetic that feels both quaint and private, which made the experience extra special.

The beach is stunning, the pool is just as beautiful, and the food? Absolutely amazing. Everything about our stay felt thoughtful and relaxing.

100% recommend and would come back in a heartbeat!

Ps: Aircon and fan in the bedroom are a huge plus, we slept so well!","Loveliest place","2025-06","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g3576786-d3236090-r1015475989-Uga_Jungle_Beach-Kuchchaveli_Eastern_Province.html",,"1200","452389359","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/ef/default-avatar-2020-66.jpg","1200","0","8","www.tripadvisor.com/Profile/nataliatssmith","Natalia S","C2C823069761BAA8D2E9895D047D043E",,"186418","Maidenhead, United Kingdom","Maidenhead","nataliatssmith"
"0","1015473454","en","3236090",,,,,,,,"4000","810454186","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/4e/8c/aa/caption.jpg","3000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27th Kilometre Post Pulmoddai Rd, Kuchchaveli 31000 Sri Lanka","Kuchchaveli","Sri Lanka","31000",,"27th Kilometre Post Pulmoddai Rd",,"3236090","8.771097","Kuchchaveli, Eastern Province","81.13611","Uga Jungle Beach","2379","4.8","16","28","61","313","1962","https://www.tripadvisor.com/Hotel_Review-g3576786-d3236090-Reviews-Uga_Jungle_Beach-Kuchchaveli_Eastern_Province.html","http://www.ugaescapes.com/junglebeach","2025-06-27","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Wonderful stay, loved the staff, the views, the weather and the food. Enjoyed thoroughly and would highly recommend to all travellers to come here. In particular book a Pigeon tour too, and you can see incredible marine life.","Wonderful stay, highly recommend","2025-06","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g3576786-d3236090-r1015473454-Uga_Jungle_Beach-Kuchchaveli_Eastern_Province.html",,"1200","452390416","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/10/default-avatar-2020-8.jpg","1200","0","8","www.tripadvisor.com/Profile/L36AQsarahb","Sarah B","7F8535940D9E9A72CF349F065E04BF3F",,,,,"L36AQsarahb"
"0","1015472747","en","3236090",,,,,,,,"5712","810452766","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/4e/87/1e/caption.jpg","4284","5712","810452767","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/4e/87/1f/caption.jpg","4284","4284","810452768","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/4e/87/20/caption.jpg","5712",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27th Kilometre Post Pulmoddai Rd, Kuchchaveli 31000 Sri Lanka","Kuchchaveli","Sri Lanka","31000",,"27th Kilometre Post Pulmoddai Rd",,"3236090","8.771097","Kuchchaveli, Eastern Province","81.13611","Uga Jungle Beach","2379","4.8","16","28","61","313","1962","https://www.tripadvisor.com/Hotel_Review-g3576786-d3236090-Reviews-Uga_Jungle_Beach-Kuchchaveli_Eastern_Province.html","http://www.ugaescapes.com/junglebeach","2025-06-27","OTHER","5",,"Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","5","Nothing can beat the hospitality at Jungle Beach. The entire staff is so friendly and helpful. On the beach, Chandana, Lal, and Sarath took care of us on the beach and the entire hotel staff ensured they met our every need. Jungle Beach is a must.","Jungle Beach is a must visit!","2025-06","FAMILY","https://www.tripadvisor.com/ShowUserReviews-g3576786-d3236090-r1015472747-Uga_Jungle_Beach-Kuchchaveli_Eastern_Province.html",,"450","413088679","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/9f/3b/a7/caption.jpg","450","1","18","www.tripadvisor.com/Profile/Mudimoomoo","Mudimoomoo","E8043E8B38B47AA60B88F6CE32C699D8",,"57894","Leesburg, Virginia","Leesburg","Mudimoomoo"
"0","1015468690","en","3236090",,,,,,,,"4032","810446644","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/4e/6f/34/caption.jpg","3024","4032","810446645","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/4e/6f/35/caption.jpg","3024","5712","810446646","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/4e/6f/36/caption.jpg","4284","4032","810446647","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/4e/6f/37/caption.jpg","3024","4032","810446648","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/4e/6f/38/caption.jpg","3024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27th Kilometre Post Pulmoddai Rd, Kuchchaveli 31000 Sri Lanka","Kuchchaveli","Sri Lanka","31000",,"27th Kilometre Post Pulmoddai Rd",,"3236090","8.771097","Kuchchaveli, Eastern Province","81.13611","Uga Jungle Beach","2379","4.8","16","28","61","313","1962","https://www.tripadvisor.com/Hotel_Review-g3576786-d3236090-Reviews-Uga_Jungle_Beach-Kuchchaveli_Eastern_Province.html","http://www.ugaescapes.com/junglebeach","2025-06-27","OTHER","5",,,,,,,,,,,,,,"Hotel was lovely. Really enjoyed our stay. The beach in particular was fantastic. 

We did the Pigeon Islands snorkelling tour with Ashan and it was brilliant. The visability wasn’t great due to the weather/waves but we still saw loads including turtles and sharks! Ashan was a great guide.","Lovely place to relax and snorkel","2025-06","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g3576786-d3236090-r1015468690-Uga_Jungle_Beach-Kuchchaveli_Eastern_Province.html",,"1200","452386535","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/e7/default-avatar-2020-37.jpg","1200","0","21","www.tripadvisor.com/Profile/marybU2708EO","Mary B","3FA0707BF9C97AD2F1A40DB845C0C488",,,,,"marybU2708EO"
"0","1015267349","es","3236090",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27th Kilometre Post Pulmoddai Rd, Kuchchaveli 31000 Sri Lanka","Kuchchaveli","Sri Lanka","31000",,"27th Kilometre Post Pulmoddai Rd",,"3236090","8.771097","Kuchchaveli, Eastern Province","81.13611","Uga Jungle Beach","2379","4.8","16","28","61","313","1962","https://www.tripadvisor.com/Hotel_Review-g3576786-d3236090-Reviews-Uga_Jungle_Beach-Kuchchaveli_Eastern_Province.html","http://www.ugaescapes.com/junglebeach","2025-06-26","OTHER","5","No saben que existen las sábanas, igual en verano sobra la colcha 😅","Value","5","Rooms","5","Location","5","Cleanliness","5","Service","5","Sleep Quality","3","La cabaña era magnífica y el entorno inmejorable. Pero desde luego con lo que nos quedamos es con el servicio, sobre todo de nuestro amigo Nipun, todos eran muy simpáticos y nos hacían todo muy fácil. Ha sido un placer estar allí","Una barbaridad de sitio","2025-06","COUPLES","https://www.tripadvisor.com/ShowUserReviews-g3576786-d3236090-r1015267349-Uga_Jungle_Beach-Kuchchaveli_Eastern_Province.html",,"1200","452391125","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/d5/default-avatar-2020-17.jpg","1200","0","1","www.tripadvisor.com/Profile/R1253TSadria","Adri A","527806475753958749512F288E1B5CC5",,,,,"R1253TSadria"
